Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
1941.0,lHrb,hati,[hati],[presentative],
1942.0,lHrb,a,[ad],[AD:Comp],
1943.0,lHrb,fll,[fll],[fll],
1944.0,lHrb,ak,[a-k],[dat-2MS],
1945.0,lHrb,araʁ,[ara-ʁ],[write-1S],V
1946.0,lHrb,a,[ad],[AD:Comp],
1947.0,lHrb,sar,[sar],[sar],
1948.0,lHrb,as,[a-s],[a-s],
1949.0,lHrb,ur,[ur],[neg],
1950.0,lHrb,t!rzzm,[t-!rzzm],[2S-repudiate:Impf],V
1951.0,lHrb,t,[t],[Obj 3FS],
1952.0,,New_Sentence,New_Sentence,New_Sentence,
1953.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1954.0,lHrb,jas,[i-a-s],[to-dat-3S],
1955.0,lHrb,a,[a],[voc],
1956.0,lHrb,sidi,[sidi],[my lord],N
1957.0,lHrb,at,[ad],[AD:Comp],
1958.0,lHrb,t,[t],[Obj:3S],
1959.0,lHrb,nara,[n-ara],[1P-write:pf],V
1960.0,lHrb,ʁunʃk,[ʁunʃk],[how],
1961.0,lHrb,ann,[a-nn],[DemDet-Deic:that],
1962.0,lHrb,ad,[ad],[AD:Comp],
1963.0,lHrb,gis,[gi-s],[loc:3MS],
1964.0,lHrb,illan,[i-lla-n],[3MS-be-n:partic],V
1965.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1966.0,lHrb,ssijjid,[ssijjid],[the man],N
1967.0,lHrb,lli,[lli],[RelPro],
1968.0,lHrb,fiʕlan,[fiʕlan],[Actually],
1969.0,lHrb,iftu,[i-ftu],[3MS-go way:pf],V
1970.0,lHrb,s,[s],[to],
1971.0,lHrb,dar,[dar],[to],
1972.0,lHrb,lʕdul,[l-ʕdul],[notary],N
1973.0,lHrb,zzgrn,[zzgr-n],[fool:pf-3PM],V
1974.0,lHrb,as,[a-s],[dat-3S],
1975.0,lHrb,tafruχt,[ta-fruχ-t],[FFSS:girl],N
1976.0,lHrb,aran,[ara-n],[ara-n],
1977.0,lHrb,flas,[fla-s],[on-3S],
1978.0,lHrb,ad,[ad],[AD:Comp],
1979.0,lHrb,as,[a-s],[a-s],
1980.0,lHrb,ur,[ur],[neg],
1981.0,lHrb,i!nnurzm,[i-!nnu-rzm],[3MS-reflex-loose:pf],V
1982.0,lHrb,skrn,[skr-n],[do:pf-3PM],V
1983.0,lHrb,middn,[middn],[people],
1984.0,lHrb,tamʁra,[ta-mʁr-a],[FFSS-the feast],N
1985.0,lHrb,awin,[awi-n],[bring:ao-3PM],V
1986.0,lHrb,as,[a-s],[dat-3S],
1987.0,lHrb,d,[d],[d],
1988.0,lHrb,jja,[jja],[jja],
1989.0,lHrb,!ttal!muʕaddirt,[!tta-l-!muʕaddir-t],[FFSS-with special needs],N
1990.0,lHrb,ur,[ur],[neg],
1991.0,lHrb,!ttif,[!ttif],[have:pf 3FS],V
1992.0,lHrb,ifassn,[i-fass-n],[PMFS-hand],N
1993.0,lHrb,ula,[ula],[or],
1994.0,lHrb,i!darn,[i-!dar-n],[PMFS-foot],N
1995.0,lHrb,t!bukd,[t-!bukd],[3FS-be blind:pf],V
1996.0,lHrb,gin,[gi-n],[do:pf-3PM],V
1997.0,lHrb,as,[a-s],[dat-3S],
1998.0,lHrb,tt,[tt],[Obj:3S],
1999.0,lHrb,ʁ,[ʁ],[in],
2000.0,lHrb,ja,[ja],[ja],
2001.0,lHrb,warjal,[u-arjal],[SMCS-bag],N
2002.0,lHrb,srsn,[srs-n],[put:pf-3MS],V
2003.0,lHrb,as,[a-s],[dat-3S,
2004.0,lHrb,tt,[tt],[Obj:3S],
2005.0,lHrb,ʁ,[ʁ],[at],
2006.0,lHrb,tgmmi,[t-gmmi],[FSCS-house],N
2007.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
2008.0,lHrb,lliʁ,[lli-ʁ],[be:pf-1S],V
2009.0,lHrb,fllas,[flla-s],[on-3MS],
2010.0,lHrb,ikʃm,[i-kʃm],3MS-come in:pf],V
2011.0,lHrb,jafnn,[i-af-nn],[3MS-find:pf-deic],V
2012.0,lHrb,lχnʃt,[l-χnʃ-t],[a sack],N
2013.0,lHrb,ur,[ur],[neg],
2014.0,lHrb,!ttif,[!ttif],[have:pf 3FS],V
2015.0,lHrb,walu,[walu],[nothing],N
2016.0,lHrb,jurri,[i-urri],[3MS-return:pf],V
2017.0,lHrb,daʁ,[daʁ],[once again],
2018.0,lHrb,ssijjid,[ssijjid],[the man],N
2019.0,lHrb,lli,[lli],[RelPro],
2020.0,lHrb,ar,[ar],[AR],
2021.0,lHrb,ittχmmam,[i-tt-χmmam],[3MS-tt-think:Imp],V
2022.0,lHrb,ar,[ar],[AR],
2023.0,lHrb,daʁ,[daʁ],[once again],
2024.0,lHrb,jaqqra,[i-aqqra],[3MS-learn:Imp],V
2025.0,lHrb,lħurub,[l-ħurub],[PMFS war],N
2026.0,lHrb,ʁ,[ʁ],[in],
2027.0,lHrb,talluħt,[ta-lluħ-t],[FFSS-board],N
2028.0,lHrb,ns,[n-s],[PossDet:3S],
2029.0,lHrb,ar,[ar],[AR],
2030.0,lHrb,nn,[nn],[nn],
2031.0,lHrb,jakka,[i-akka],[3MS-give:Impf],V
2032.0,lHrb,i,[i],[i],
2033.0,lHrb,ssijjid,[ssijjid],[the man],N
2034.0,lHrb,a,[a-d],[DemDet-Deic:this] ,
2035.0,lHrb,lli,[lli],[RelPro],
2036.0,lHrb,aʁar,[aʁar],[just],
2037.0,lHrb,askkif,[a-skkif],[MFSS:soup],N
2038.0,lHrb,s,[s],[s],
2039.0,lHrb,tʁnʒawt,[t-ʁnʒa-wt],[FFSS-the spoon],N
2040.0,lHrb,iʁ,[iʁ],[if],
2041.0,lHrb,as,[a-s],[a-s],
2042.0,lHrb,ur,[ur],[neg],
2043.0,lHrb,ifi,[i-fi],[3MS-give:pf],V
2044.0,lHrb,at,[ad],[AD:Comp],
2045.0,lHrb,tʃʃ,[t-ʃʃ],[3MS-eat:ao],V
2046.0,lHrb,ur,[ur],[neg],
2047.0,lHrb,at,[ad],[AD:Comp],
2048.0,lHrb,tʃʃ,[t-ʃʃ],[3MS-eat:ao],V
2049.0,lHrb,sajlliʁ,[s-ajlliʁ],[s-ajlliʁ],
2050.0,lHrb,fllas,[flla-s],[on-3MS],
2051.0,lHrb,tzri,[t-zri],[3FS-pass:pf],V
2052.0,lHrb,tfruχt,[t-fruχ-t],[FSCS:girl],N
2053.0,lHrb,lli,[lli],[RelPro],
2054.0,lHrb,taʃkid,[t-aʃk-id],[2S-come in:ao-deic],V
2055.0,lHrb,srs,[sr-s],[to-3S],
2056.0,,New_Sentence,New_Sentence,New_Sentence,
2057.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2058.0,lHrb,jas,[i-a-s],[to-dat-3S],
2059.0,lHrb,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
2060.0,lHrb,a,[a],[voc],
2061.0,lHrb,lfqqih,[l-fqqih],[the master],N
2062.0,lHrb,!amndra,[!a-mndra],[what happen],
2063.0,lHrb,mani,[mani],[where],
2064.0,lHrb,tlkmt,[t-lkm-t],[3MS-arrive:ao],V
2065.0,lHrb,d,[d],[and],
2066.0,lHrb,lħurub,[l-ħurub],[PMFS war],N
2067.0,lHrb,n,[n],[n],
2068.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
2069.0,,New_Sentence,New_Sentence,New_Sentence,
2070.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2071.0,lHrb,jas,[i-a-s],[to-dat-3S],
2072.0,lHrb,urta,[urta],[not yet],
2073.0,lHrb,gis,[gi-s],[loc:3MS],
2074.0,lHrb,lkmʁ,[lkm-ʁ],[arrive:pf-1S],V
2075.0,lHrb,ħtta,[ħtta],[even if],
2076.0,lHrb,ja,[ja],[ja],
2077.0,lHrb,lħrf,[l-ħrf],[letter],N
2078.0,,New_Sentence,New_Sentence,New_Sentence,
2079.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2080.0,lHrb,jas,[i-a-s],[to-dat-3S],
2081.0,lHrb,urta,[urta],[not yet],
2082.0,lHrb,gis,[gi-s],[loc:3MS],
2083.0,lHrb,tʁrit,[t-ʁri-t],[2S-learn:pf],V
2084.0,lHrb,ħtta,[ħtta],[even if],
2085.0,lHrb,ja,[ja],[ja],
2086.0,lHrb,lħrf,[l-ħrf],[letter],N
2087.0,,New_Sentence,New_Sentence,New_Sentence,
2088.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2089.0,lHrb,jas,[i-a-s],[to-dat-3S],
2090.0,lHrb,hann,[hann],[presentative],
2091.0,lHrb,kra,[kra],[some],
2092.0,lHrb,lħrf,[l-ħrf],[letter],N
2093.0,lHrb,urta,[urta],[not yet],
2094.0,lHrb,t,[t],[t],
2095.0,lHrb,gis,[gi-s],[loc:3MS],
2096.0,lHrb,ʁriʁ,[ʁri-ʁ],[learn:pf-1S],V
2097.0,,New_Sentence,New_Sentence,New_Sentence,
2098.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2099.0,lHrb,jas,[i-a-s],[to-dat-3S],
2100.0,lHrb,maʕna,[maʕna],[maʕna],
2101.0,,New_Sentence,New_Sentence,New_Sentence,
2102.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2103.0,lHrb,jas,[i-a-s],[to-dat-3S],
2104.0,lHrb,χtta,[χ-tta],[DemPronFS:this one],
2105.0,lHrb,gigi,[gig-i],[in:1S],
2106.0,lHrb,tskrt,[t-skr-t],[2MS-do:pf],V
2107.0,lHrb,ur,[ur],[neg],
2108.0,lHrb,at,[ad],[AD:Comp],
2109.0,lHrb,t,[t],[Obj:3S],
2110.0,lHrb,skarn,[skar-n],[do:ao-n:partic],
2111.0,lHrb,middn,[middn],[people],
2112.0,lHrb,ʁ,[ʁ],[in],
2113.0,lHrb,wijja,[wijja],[wijja],
2114.0,,New_Sentence,New_Sentence,New_Sentence,
2115.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2116.0,lHrb,jas,[i-a-s],[to-dat-3S],
2117.0,lHrb,awa,[awa],[so],
2118.0,lHrb,hati,[hati],[presentative],
2119.0,lHrb,lħrb,[l-ħrb],[MFSS war],N
2120.0,lHrb,n,[n],[n],
2121.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
2122.0,lHrb,at,[ad],[AD:Comp],
2123.0,lHrb,taqqrat,[t-aqqra-t],[2S-learn:ao],V
2124.0,,New_Sentence,New_Sentence,New_Sentence,
2125.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2126.0,lHrb,jas,[i-a-s],[to-dat-3S],
2127.0,lHrb,nkki,[nkki],[1S:me],
2128.0,lHrb,slmʁ,[slm-ʁ],[slm-1S],
2129.0,,New_Sentence,New_Sentence,New_Sentence,
2130.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2131.0,lHrb,jas,[i-a-s],[to-dat-3S],
2132.0,lHrb,awa,[awa],[so],
2133.0,lHrb,ra,[ra],[ra],
2134.0,lHrb,kk,[kk],[2MS],
2135.0,lHrb,!bduʁ,[!bdu-ʁ],[separate:pf-1S],V
2136.0,lHrb,d,[d],[and],
2137.0,lHrb,χtanna,[χ-ta-nna],[DemPronFS:that one],
2138.0,,New_Sentence,New_Sentence,New_Sentence,
2139.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2140.0,lHrb,jas,[i-a-s],[to-dat-3S],
2141.0,lHrb,χtann,[χ-ta-nn],[DemPronFS:that one],
2142.0,lHrb,iʃqqa,[i-ʃqqa],[3S-be hard:pf],V
2143.0,lHrb,ajji,[a-jji],[comp-dat 1S],
2144.0,lHrb,dis,[di-s],[with-3S],
2145.0,lHrb,t!bdut,[t-!bdu-t],[2S-share:ao],V
2146.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
2147.0,lHrb,ʁajlli,[ʁ-aj-lli],[DemPro-Deic:that-RelPro],
2148.0,lHrb,nura,[n-ura],[1P-write:pf],V
2149.0,lHrb,ʁ,[ʁ],[in],
2150.0,lHrb,l!kiʁd,[l-!kiʁd],[marriage certificate],N
2151.0,lHrb,a,[ad],[AD:Comp],
2152.0,lHrb,jann,[jann],[DemDet-Deic:that],
2153.0,,New_Sentence,New_Sentence,New_Sentence,
2154.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2155.0,lHrb,jas,[i-a-s],[to-dat-3S],
2156.0,lHrb,nkki,[nkki],[1S:me],
2157.0,lHrb,a,[ad],[AD:Comp],
2158.0,lHrb,kk,[kk],[2S:you],N
2159.0,lHrb,inn,[inn],[deic],
2160.0,lHrb,iluħn,[i-luħ-n],[3MS-throw:pf-deic]-n],V
2161.0,lHrb,ʁ,[ʁ],[in],
2162.0,lHrb,u!gwdi,[u-!gwdi],[SMCS-trouble,N
2163.0,lHrb,ra,[ra],[ra],
2164.0,lHrb,kk,[kk],[kk],
2165.0,lHrb,id,[id],[id],
2166.0,lHrb,allʁ,[all-ʁ],[bring up:ao-1S],V
2167.0,,New_Sentence,New_Sentence,New_Sentence,
2168.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2169.0,lHrb,jas,[i-a-s],[to-dat-3S],
2170.0,lHrb,a,[a],[voc],
2171.0,lHrb,bnti,[bnti],[my daughter],N
2172.0,lHrb,iʃqqa,[i-ʃqqa],[3MS-be hard:pf],V
2173.0,lHrb,nit,[nit],[really],
2174.0,,New_Sentence,New_Sentence,New_Sentence,
2175.0,lHrb,ttnna,[tt-nna],[2FS-say:pf],V
2176.0,lHrb,jas,[i-a-s],[to-dat-3S],
2177.0,lHrb,ajnna,[a-jnn-a],[that-dem],
2178.0,lHrb,jak,[i-a-k],[to-dat-2MS],
2179.0,lHrb,ifa,[i-fa],[3MS-give:pf],V
2180.0,lHrb,lħaʒ,[l-ħaʒ],[the pilgrim],N
2181.0,lHrb,at,[ad],[AD:Comp],
2182.0,lHrb,t,[t],[Obj:3S],
2183.0,lHrb,!n!bdu,[!n-!bdu],[1P-share:Impf],V
2184.0,,New_Sentence,New_Sentence,New_Sentence,
2185.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2186.0,lHrb,jas,[i-a-s],[to-dat-3S],
2187.0,lHrb,flʁ,[fl-ʁ],[yield:ao-1S-],V
2188.0,lHrb,am,[a-m],[dat 2FS],
2189.0,lHrb,t,[t],[Obj:3S],
2190.0,lHrb,kullu,[kullu],[all],
2191.0,,New_Sentence,New_Sentence,New_Sentence,
2192.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2193.0,lHrb,jas,[i-a-s],[to-dat-3S],
2194.0,lHrb,awa,[awa],[so],
2195.0,lHrb,ajji,[a-jji],[comp-dat 1S],
2196.0,lHrb,ur,[ur],[neg],
2197.0,lHrb,tʁʃʃut,[t-ʁʃʃu-t],[2S-cheat:pf],V
2198.0,lHrb,ajnna,[a-jnn-a],[that-dem],
2199.0,lHrb,jak,[i-a-k],[to-dat-2MS],
2200.0,lHrb,ifa,[i-fa],[3MS-give:pf],V
2201.0,lHrb,lħaʒʒ,[l-ħaʒʒ],[the pilgrim],N
2202.0,lHrb,tawi,[t-awi],[2S-bring:ao],V
2203.0,lHrb,ttid,[tt-id],[Obj:3S-deic],
2204.0,lHrb,at,[ad],[AD:Comp],
2205.0,lHrb,t,[t],[Obj:3S],
2206.0,lHrb,!n!bdu,[!n-!bdu],[1P-share:Impf],V
2207.0,,New_Sentence,New_Sentence,New_Sentence,
2208.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2209.0,lHrb,jas,[i-a-s],[to-dat-3S],
2210.0,lHrb,waχχa,[waχχa],[even if],
2211.0,,New_Sentence,New_Sentence,New_Sentence,
2212.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2213.0,lHrb,jas,[i-a-s],[to-dat-3S],
2214.0,lHrb,awa,[awa],[so],
2215.0,lHrb,zajd,[zajd],[2S:move:Imper],V
2216.0,lHrb,skr,[skr],[2S:do:Imper],V
2217.0,lHrb,jat,[jat],[one:F],
2218.0,lHrb,l!krrusa,[l-!krrusa],[the cart],N
2219.0,lHrb,tgt,[t-g-t],[2S-do:ao],V
2220.0,lHrb,gis,[gi-s],[loc:3MS],
2221.0,lHrb,!talmuʕaddirt,[!ta-l-muʕaddir-t],[disabled person],N
2222.0,lHrb,nna,[nna],[RelPro],
2223.0,lHrb,ar,[ar],[AR],
2224.0,lHrb,srs,[sr-s],[to-3S],
2225.0,lHrb,ttnqqart,[tt-n-qqar-t],[2S-knock to the door:ao],V
2226.0,lHrb,ʁ,[ʁ],[to],
2227.0,lHrb,imi,[imi],[mouth],N
2228.0,lHrb,n,[n],[of],
2229.0,lHrb,tħuna,[t-ħun-a],[PFCS-store],N
2230.0,lHrb,art,[art],[ard],
2231.0,lHrb,tinit,[t-ini-t],[2S-say:ao],V
2232.0,lHrb,a,[a],[voc],
2233.0,lHrb,mn,[mn],[from],
2234.0,lHrb,iʕʃʃi,[i-ʕʃʃi],[3MS-give diner:pf],V
2235.0,lHrb,had,[had],[had],
2236.0,lHrb,lmskina,[l-mskin-a],[the-poor-F],N
2237.0,lHrb,ʕla,[ʕla],[for],
2238.0,lHrb,!llah,[!llah],[God],N
2239.0,lHrb,arkiʁ,[arkiʁ],[until],
2240.0,lHrb,tlkmt,[t-lkm-t],[3MS-arrive:ao],V
2241.0,lHrb,imi,[imi],[mouth],N
2242.0,lHrb,n,[n],[n],
2243.0,lHrb,tħanut,[t-ħanu-t],[FSCS:the shop],N
2244.0,lHrb,llħaʒ,[ll-ħaʒ],[the pilgrim],N
2245.0,lHrb,hati,[hati],[presentative],
2246.0,lHrb,ur,[ur],[neg],
2247.0,lHrb,ra,[ra],[ra],
2248.0,lHrb,!jrdu,[i-!rdu],[3MS-accept:Impf],V
2249.0,lHrb,ra,[ra],[RAD:Fut],
2250.0,lHrb,jak,[a-k],[to-dat-2MS],
2251.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2252.0,lHrb,urd,[urd],[it is not],
2253.0,lHrb,ʁanʃkk,[ʁanʃkk],[quantity],
2254.0,lHrb,ad,[a-d],[DemDet-Deic:this] ,
2255.0,lHrb,af,[af],[owing to],
2256.0,lHrb,aktt,[a-k-tt],[Comp-2S-3S],
2257.0,lHrb,fiʁ,[fi-ʁ],[give:pf-1S],V
2258.0,lHrb,hati,[hati],[presentative],
2259.0,lHrb,ra,[ra],[ra],
2260.0,lHrb,ddik,[ddi-k],[in-2S],
2261.0,lHrb,i!zu,[i-!zu],[i-!zu],
2262.0,lHrb,waʒb,[waʒb],[answer:pf],V
2263.0,lHrb,as,[a-s],[dat-3S],
2264.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
2265.0,lHrb,ur,[ur],[neg],
2266.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
2267.0,lHrb,ti,[ti],[ti],
2268.0,lHrb,n,[n],[n],
2269.0,lHrb,zzman,[zzman],[the time],N
2270.0,lHrb,ur,[ur],[neg],
2271.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
2272.0,lHrb,abla,[abla],[whitout],
2273.0,lHrb,mas,[ma-s],[with what],
2274.0,lHrb,a,[ad],[AD:Comp],
2275.0,lHrb,jttnqqar,[i-tt-n-qqar],[i-tt-n-qqar],V
2276.0,lHrb,jan,[jan],[one:M],
2277.0,lHrb,a,[ad],[AD:Comp],
2278.0,lHrb,srs,[sr-s],[to-3S],
2279.0,lHrb,iʕiʃ,[i-ʕiʃ],[3MS-live:ao],V
2280.0,lHrb,ʁunʃkk,[ʁunʃkk],[how],
2281.0,lHrb,ann,[a-nn],[DemDet-Deic:that],
2282.0,lHrb,jadlli,[jadlli],[anyway],
2283.0,lHrb,ka,[ka],[ka],
2284.0,lHrb,mu,[mu],[mu],
2285.0,lHrb,tt,[tt],[tt],
2286.0,lHrb,riʁ,[ri-ʁ],[want:ao-1S],V
2287.0,lHrb,imma,[imma],[whereas],
2288.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
2289.0,lHrb,ur,[ur],[neg],
2290.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
2291.0,lHrb,ti,[ti],[ti],
2292.0,lHrb,n,[n],[n],
2293.0,lHrb,zzman,[zzman],[the time],N
2294.0,lHrb,arkiʁ,[arkiʁ],[until],
2295.0,lHrb,tlkmm,[t-lkmm],[3FS-arrive:pf],V
2296.0,lHrb,imi,[imi],[mouth],N
2297.0,lHrb,llmħkma,[ll-mħkma],[the-court],N
2298.0,lHrb,tinit,[t-ini-t],[2FS-say:ao-],V
2299.0,lHrb,as,[a-s],[dat-3S],
2300.0,lHrb,ha,[ha],[presentative],
2301.0,lHrb,ʁilli,[ʁilli],[it's here],
2302.0,lHrb,ʁ,[ʁ],[Comp],
2303.0,lHrb,nura,[n-ura],[1P-write:pf],V
2304.0,lHrb,nkki,[nkki],[1S:me],
2305.0,lHrb,dik,[di-k],[with-2S],
2306.0,lHrb,ad,[ad],[AD:Comp],
2307.0,lHrb,as,[a-s],[a-s],
2308.0,lHrb,ur,[ur],[neg],
2309.0,lHrb,!rzmʁ,[!rzm-ʁ],[detach:pf-1S],V
2310.0,lHrb,iʁ,[iʁ],[if],
2311.0,lHrb,tt,[tt],[Obj:3S],
2312.0,lHrb,trit,[t-ri-t],[2S-want:ao-2S],V
2313.0,lHrb,tsʁt,[t-sʁ-t],[2S-buy:ao-2S],V
2314.0,lHrb,stt,[stt],[Obj:3FS],
2315.0,lHrb,dari,[dar-i],[dat-1S],
2316.0,lHrb,!dalb,[!dalb],[defend:Imper:2S],V
2317.0,lHrb,f,[f],[f],
2318.0,lHrb,ugaju,[u-gaju],[SMCS-head],N
2319.0,lHrb,nk,[n-k],[of-2MS],
2320.0,lHrb,ttaman,[ttaman],[price],N
2321.0,lHrb,hati,[hati],[presentative],
2322.0,lHrb,rat,[rad],[RAD:Fut],
2323.0,lHrb,tχllst,[t-χlls-t],[2S-pay:pf-2S],V
2324.0,lHrb,jafnn,[i-af-nn],[3MS-find:pf-deic],V
2325.0,lHrb,ann,[a-nn],[DemDet-Deic:that],
2326.0,lHrb,ʃʃʁwl,[ʃʃʁwl],[business],N
2327.0,lHrb,iffaʁ,[i-ffaʁ],[3MS-go out:pf],V
2328.0,lHrb,jawid,[i-awi-d],[3MS-bring:ao],V
2329.0,lHrb,ilmma,[ilmma],[once again],
2330.0,lHrb,!talmuʕaddirt,[!ta-l-muʕaddir-t],[disabled person],N
2331.0,lHrb,lli,[lli],[RelPro],
2332.0,lHrb,jasi,[i-asi],[3MS-bring:ao],V
2333.0,lHrb,ttid,[tt-id],[Obj:3FS-deic],
2334.0,lHrb,ilkm,[i-lkm],[3MS-arrive:pf],V
2335.0,lHrb,imi,[imi],[mouth],N
2336.0,lHrb,n,[n],[of],
2337.0,lHrb,tħanut,[t-ħanu-t],[FSCS:the shop],N
2338.0,lHrb,lħaʒʒ,[l-ħaʒʒ],[the pilgrim],N
2339.0,,New_Sentence,New_Sentence,New_Sentence,
2340.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2341.0,lHrb,jas,[i-a-s],[to-dat-3S],
2342.0,lHrb,a,[a],[voc],
2343.0,lHrb,mn,[mn],[who],
2344.0,lHrb,iʕʃʃi,[i-ʕʃʃi],[3MS-give diner:pf],V
2345.0,lHrb,had,[had],[had],
2346.0,lHrb,lmskina,[l-mskin-a],[the-poor-F],N
2347.0,lHrb,!ʕ,[ʕla],[for],
2348.0,lHrb,!llah,[!llah],[God],N
2349.0,lHrb,idiwd,[i-diw-d],[i-diw-d],V
2350.0,lHrb,srs,[sr-s],[to-3S],
2351.0,lHrb,lħaʒʒ,[l-ħaʒʒ],[the pilgrim],N
2352.0,lHrb,ʁ,[ʁ],[at],
2353.0,lHrb,imi,[imi],[mouth],N
2354.0,lHrb,llhri,[ll-hri],[the store],N
2355.0,lHrb,jini,[i-ini],[3MS-say:ao],V
2356.0,lHrb,jas,[i-a-s],[to-dat-3S],
2357.0,lHrb,wah,[wah],[wah],
2358.0,lHrb,flan,[flan],[so and so],N
2359.0,lHrb,a!llahu!kwbar,[a!llahu a!kwbar],[Allah the greatest],
2361.0,lHrb,awddi,[awddi],[Interjection],
2362.0,lHrb,ur,[ur],[neg],
2363.0,lHrb,igi,[i-gi],[3MS-be:pf],V
2364.0,lHrb,ʁunʃkk,[ʁunʃkk],[how],
2365.0,lHrb,ann,[a-nn],[DemDet-Deic:that],
2366.0,lHrb,af,[af],[owing to],
2367.0,lHrb,ak,[a-k],[dat-2MS],
2368.0,lHrb,fiʁ,[fi-ʁ],[give:pf-1S],V
2369.0,lHrb,illi,[illi],[daughter],N
2370.0,,New_Sentence,New_Sentence,New_Sentence,
2371.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2372.0,lHrb,jas,[i-a-s],[to-dat-3S],
2373.0,lHrb,awa,[awa],[so],
2374.0,lHrb,amskin,[a-mskin],[O-poor],N
2375.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
2376.0,lHrb,ur,[ur],[neg],
2377.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
2378.0,lHrb,tin,[ti-n],[ti-n],
2379.0,lHrb,zzman,[zzman],[the time],N
2380.0,,New_Sentence,New_Sentence,New_Sentence,
2381.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2382.0,lHrb,jas,[i-a-s],[to-dat-3S],
2383.0,lHrb,la,[la],[la],
2384.0,lHrb,la,[la],[la],
2385.0,lHrb,a,[a],[voc],
2386.0,lHrb,sidi,[sidi],[my lord],N
2387.0,lHrb,nkki,[nkki],[1S:me],
2388.0,lHrb,zzman,[zzman],[the time],N
2389.0,lHrb,af,[af],[owing to],
2390.0,lHrb,ak,[a-k],[dat-2MS],
2391.0,lHrb,tt,[tt],[tt],
2392.0,lHrb,fiʁ,[fi-ʁ],[give:pf-1S],V
2393.0,,New_Sentence,New_Sentence,New_Sentence,
2394.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2395.0,lHrb,jas,[i-a-s],[to-dat-3S],
2396.0,lHrb,awa,[awa],[so],
2397.0,lHrb,hati,[hati],[presentative],
2398.0,lHrb,ur,[ur],[neg],
2399.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
2400.0,lHrb,tin,[tin],[tin],
2401.0,lHrb,zzman,[zzman],[the time],N
2402.0,lHrb,ur,[ur],[neg],
2403.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
2404.0,lHrb,ma,[ma],[ma],
2405.0,lHrb,jskarn,[i-skar-n],[3MS-do-n:partic],V
2406.0,lHrb,lmakla,[l-makla],[food],N
2407.0,lHrb,ur,[ur],[neg],
2408.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
2409.0,lHrb,ma,[ma],[ma],
2410.0,lHrb,jssiridn,[i-ssirid-n],[which-wash-n:partic],V
2411.0,lHrb,ur,[ur],[neg],
2412.0,lHrb,tssfaw,[t-ss-faw],[2S-caus-see:pf],V
2413.0,lHrb,ħtta,[ħtta],[even if],
2414.0,lHrb,dar,[dar],[to],
2415.0,lHrb,i!darn,[i-!dar-n],[PMFS-foot],N
2416.0,lHrb,ns,[n-s],[PossDet:3S],
2417.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
2418.0,lHrb,ur,[ur],[neg],
2419.0,lHrb,tgi,[t-gi],[2FS-be:pf],V
2420.0,lHrb,abla,[abla],[whitout],
2421.0,lHrb,a,[ad],[AD:Comp],
2422.0,lHrb,mas,[ma-s],[what with],
2423.0,lHrb,ttnqqart,[tt-n-qqar-t],[2MS-pron-beg:ao],V
2424.0,lHrb,a,[ad],[AD:Comp],
2425.0,lHrb,srs,[sr-s],[with-it],
2426.0,lHrb,tʕiʃt,[t-ʕiʃ-t],[2S-live:pf],V
